,SocioEcon,GoodStudent,Age,RiskAversion,VehicleYear,Accident,ThisCarDam,RuggedAuto,MakeModel,Antilock,Mileage,DrivQuality,DrivingSkill,SeniorTrain,ThisCarCost,CarValue,Theft,AntiTheft,HomeBase,OtherCarCost,PropCost,OtherCar,MedCost,Cushioning,Airbag,ILiCost,DrivHist
1511,2,1,0,1,0,3,3,0,1,1,1,0,1,1,1,1,1,1,3,2,2,0,0,2,0,0,2
1512,2,0,0,2,0,0,0,1,3,0,2,1,1,1,0,3,1,0,2,0,0,0,0,2,0,0,1
1513,0,1,1,1,1,0,0,2,2,1,2,1,1,1,0,0,1,1,1,0,0,1,0,2,1,0,2
1514,0,1,2,2,1,0,0,0,1,1,2,1,1,0,0,0,1,1,2,0,1,0,0,1,1,0,0
1515,0,1,2,1,1,2,1,1,2,1,1,0,0,1,0,0,1,1,1,2,2,0,0,2,1,0,2
1516,2,1,1,2,1,0,0,2,3,0,3,1,1,1,0,3,1,1,2,0,0,0,0,3,0,0,0
1517,1,1,1,2,1,0,0,1,2,1,2,1,1,1,0,0,1,0,2,0,1,0,0,2,1,0,0
1518,1,1,1,2,0,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,2,0,0,0
1519,1,0,0,1,1,0,0,1,2,1,1,0,0,1,0,2,1,1,2,0,0,0,0,1,1,0,2
1520,3,1,1,2,0,2,2,1,3,0,1,0,0,1,2,3,1,1,0,0,2,0,1,2,0,0,0
1521,0,1,1,3,0,0,0,1,1,1,2,0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,1
1522,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0
1523,0,1,1,3,0,0,0,1,2,0,2,2,2,1,0,2,1,0,1,0,0,1,0,3,0,0,0
1524,1,1,1,2,1,0,0,2,2,1,0,1,1,1,0,1,1,1,2,0,0,0,0,2,1,0,0
1525,2,1,2,2,1,0,0,1,2,1,1,1,1,1,0,2,1,0,2,0,1,0,0,0,1,0,0
1526,1,1,1,2,0,0,0,0,0,0,1,1,1,1,0,2,1,0,2,0,0,0,0,1,0,0,0
1527,1,0,0,2,1,2,2,0,1,1,1,0,0,1,1,1,1,0,2,0,1,0,0,0,1,0,2
1528,1,0,0,1,1,0,0,0,1,1,3,2,1,1,0,0,1,1,2,0,0,0,0,1,1,0,0
1529,0,1,1,1,1,0,0,0,1,1,0,2,1,1,0,0,1,1,1,0,1,0,0,1,0,0,2
1530,1,1,1,1,1,0,0,1,2,1,2,0,0,1,0,0,1,1,1,0,0,0,0,2,1,0,2
1531,2,1,1,3,0,0,0,2,3,0,2,2,2,1,0,3,1,0,0,0,0,0,0,3,0,0,0
1532,1,1,1,2,1,0,0,1,2,1,1,1,1,1,0,2,1,1,2,0,0,0,0,1,1,0,0
1533,1,1,0,3,1,0,0,2,2,1,1,2,2,1,0,1,1,0,0,0,0,0,0,2,1,0,0
1534,1,1,2,3,1,0,0,0,0,1,3,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
1535,1,1,1,3,1,0,0,2,2,1,1,1,1,1,0,0,1,0,0,0,0,1,0,3,1,0,0
1536,0,1,2,3,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,2,0,0,0
1537,2,0,0,1,0,0,0,0,3,0,1,0,0,1,0,3,1,0,3,0,0,0,0,2,0,0,2
1538,2,1,1,1,0,0,0,2,3,0,1,2,1,1,0,3,1,1,2,0,1,0,0,3,0,0,2
1539,0,1,1,2,1,0,0,1,1,1,2,1,1,1,0,0,1,1,1,0,1,0,0,2,1,0,0
1540,0,1,1,2,1,0,0,0,1,1,2,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0
1541,2,1,1,2,1,0,0,1,3,1,1,0,0,1,0,2,1,1,3,0,1,0,0,3,0,0,2
1542,0,1,1,1,1,0,0,0,1,1,2,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,2
1543,2,0,0,2,0,1,1,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,2
1544,0,1,2,1,1,0,0,0,0,1,2,2,1,1,0,0,1,1,1,0,1,0,0,0,1,0,2
1545,2,1,0,1,0,1,1,0,0,0,2,0,0,1,0,2,1,1,2,2,2,0,0,0,0,0,2
1546,1,1,1,3,0,0,0,1,2,0,1,1,1,1,0,2,1,0,0,0,1,1,0,2,0,0,0
1547,0,1,2,3,1,0,0,1,2,1,1,2,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0
1548,1,1,1,2,0,0,0,0,0,0,3,1,1,1,0,2,1,0,2,0,0,0,0,1,0,0,0
1549,2,1,1,3,0,0,0,1,1,1,2,1,1,1,0,1,1,0,0,0,0,0,0,2,0,0,0
1550,0,1,0,3,1,0,0,1,1,1,2,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0
1551,0,1,1,2,1,0,0,1,2,1,1,2,2,1,0,2,1,1,1,0,1,0,0,1,1,0,0
1552,1,1,2,3,0,0,0,2,2,0,2,2,1,0,0,2,1,0,0,0,0,0,0,3,0,0,0
1553,2,1,1,2,0,0,0,1,2,1,2,1,1,1,0,2,1,0,2,0,0,0,0,2,0,0,0
1554,1,1,1,3,1,0,0,2,2,1,0,2,2,1,0,2,1,0,0,0,0,0,0,2,1,0,0
1555,0,1,2,2,1,0,0,0,1,1,1,2,2,0,0,0,1,1,1,0,0,0,0,1,1,0,0
1556,1,1,1,2,1,0,0,0,0,0,1,1,1,1,0,1,1,1,2,0,1,0,0,0,1,0,0
1557,2,1,0,2,0,0,0,1,3,0,3,1,1,1,0,3,1,0,0,0,0,1,0,3,0,0,0
1558,1,1,1,2,1,0,0,2,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,2,1,0,0
1559,1,0,0,1,1,0,0,0,1,1,1,2,1,1,0,0,1,1,2,0,0,0,0,0,1,0,2
1560,2,1,2,2,1,0,0,1,2,1,2,2,2,0,0,0,1,0,0,0,0,1,0,1,1,0,0
1561,1,1,1,2,1,0,0,0,1,1,1,2,2,1,0,1,1,1,2,0,0,0,0,1,1,0,0
1562,1,1,1,2,1,0,0,0,0,0,0,1,1,1,0,1,1,0,2,0,0,0,0,1,0,0,2
1563,1,1,1,2,0,0,0,0,2,0,0,1,1,1,0,2,1,1,2,0,1,0,0,0,0,0,0
1564,3,1,1,2,0,0,0,1,3,0,1,1,1,1,0,3,1,1,0,0,0,0,0,3,0,0,0
1565,1,1,0,1,1,0,0,0,0,1,1,2,1,1,0,2,1,1,2,0,0,0,0,1,0,0,0
1566,0,1,2,1,1,0,0,0,0,1,0,1,1,1,0,2,1,1,1,0,0,0,0,0,1,0,2
1567,2,0,0,1,0,1,1,1,3,0,1,0,1,1,0,3,1,0,2,0,1,0,0,2,0,0,0
1568,2,1,1,3,1,0,0,2,2,1,1,2,1,1,0,2,1,0,0,0,0,0,0,3,1,0,0
1569,0,1,1,1,1,2,3,0,1,1,2,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,2
1570,0,1,2,1,1,0,0,1,2,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0
1571,0,1,2,2,1,2,1,1,2,1,2,0,0,1,0,1,1,0,1,1,1,1,0,2,0,0,2
1572,0,1,1,3,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0
1573,1,0,0,1,0,3,3,1,2,1,2,0,0,1,2,2,1,1,2,0,2,0,0,2,0,0,2
1574,2,1,1,2,1,1,1,2,2,1,0,0,0,1,0,2,1,1,0,0,0,0,0,2,1,0,2
1575,1,1,1,2,1,0,0,0,1,1,2,1,1,1,0,0,1,1,2,0,0,0,0,0,1,0,0
1576,1,1,2,3,0,0,0,2,2,1,1,1,1,0,0,1,1,0,0,0,0,0,0,3,0,0,0
1577,1,1,1,2,1,3,3,0,2,1,1,0,0,1,2,2,1,0,2,1,2,0,3,0,1,2,2
1578,1,1,2,3,1,0,0,0,2,1,2,2,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0
1579,1,1,1,1,1,0,0,1,2,1,2,1,1,1,0,0,1,1,2,0,1,0,0,2,1,0,1
1580,0,1,2,3,1,0,0,1,1,1,2,1,1,0,0,0,1,0,2,0,0,0,0,2,1,0,0
1581,1,1,1,1,0,0,0,2,2,0,2,0,0,1,0,2,1,1,2,0,1,0,0,3,0,0,2
1582,0,1,1,2,1,3,2,2,2,1,1,0,0,1,0,0,1,1,2,1,1,1,0,3,1,2,2
1583,1,1,1,2,0,0,0,1,2,0,2,1,1,1,0,2,1,0,0,0,0,0,0,2,0,0,0
1584,1,1,1,2,0,0,0,1,2,1,1,2,2,1,0,2,1,0,0,0,0,0,0,2,0,0,0
1585,1,1,1,2,1,0,0,2,2,1,2,1,1,1,0,0,1,0,2,0,0,0,0,3,0,0,0
1586,1,1,1,2,0,0,0,0,2,1,3,1,1,1,0,2,1,1,2,0,1,1,0,0,0,0,0
1587,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,2,1,1,2,0,0,1,0,0,1,0,2
1588,2,1,2,1,0,2,2,1,2,0,2,0,0,1,2,2,1,0,0,1,2,0,1,3,0,2,2
1589,0,1,2,2,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0
1590,0,1,0,1,1,2,2,2,2,1,2,0,0,1,2,2,1,1,1,2,3,1,0,2,1,0,2
1591,0,1,0,1,1,0,0,0,1,1,2,1,1,1,0,0,1,1,3,0,0,1,0,0,1,0,2
1592,1,1,0,2,1,0,0,0,0,1,1,0,0,1,0,2,1,1,0,0,0,0,0,0,1,0,2
1593,0,1,1,2,1,0,0,0,1,1,1,1,1,1,0,0,1,1,2,0,0,1,0,1,1,0,0
1594,2,1,1,2,0,0,0,0,3,0,2,1,1,1,0,3,1,0,0,0,1,1,0,0,0,0,0
1595,2,0,0,1,0,2,3,0,0,0,3,0,0,1,2,3,1,1,0,2,2,0,0,1,0,1,2
1596,0,1,2,3,1,0,0,0,1,1,3,2,2,0,0,0,1,0,1,0,0,0,0,1,1,0,0
1597,0,1,2,3,1,0,0,1,2,1,1,2,2,0,0,0,1,1,1,0,0,0,0,1,0,0,0
1598,1,1,1,3,0,0,0,1,2,0,1,1,1,1,0,2,1,0,0,0,0,0,0,3,0,0,0
1599,1,1,1,2,0,1,1,1,2,0,3,0,0,1,0,2,1,0,2,0,0,0,0,2,0,0,2
1600,0,1,1,0,0,3,3,0,1,1,3,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,2
1601,0,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0
1602,0,1,1,2,1,0,0,0,2,1,1,1,1,1,0,1,1,1,3,0,0,0,0,0,0,0,0
1603,2,1,1,2,0,0,0,1,3,0,2,2,2,1,0,3,1,0,0,0,0,0,0,3,0,0,0
1604,1,1,2,3,1,0,0,2,2,1,1,1,1,0,0,0,1,0,0,0,0,1,0,3,0,0,0
1605,0,1,1,2,1,0,0,2,2,1,1,1,1,1,0,2,1,1,1,0,0,1,0,3,0,0,0
1606,0,1,2,3,1,0,0,1,2,1,2,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0
1607,0,1,1,3,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0
1608,0,1,1,1,1,0,0,0,1,1,2,2,2,1,0,0,1,1,1,0,0,0,0,1,1,0,0
1609,0,1,2,3,1,0,0,0,0,0,2,2,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0
1610,2,1,2,3,0,0,0,2,3,0,0,2,2,0,0,3,1,0,0,0,0,0,0,3,0,0,0
1611,0,1,1,2,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0
1612,0,1,2,2,0,2,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,3,0,0,0
1613,1,1,1,2,0,0,0,1,2,1,2,1,1,1,0,2,1,1,0,0,0,1,0,2,0,0,0
1614,0,1,2,2,1,0,0,0,1,1,2,1,1,1,0,0,1,1,3,0,0,1,0,0,1,0,0
1615,1,1,1,3,1,3,3,0,1,1,1,0,0,1,1,0,1,0,0,2,2,0,2,0,1,1,0
1616,0,1,0,2,1,0,0,1,2,1,2,1,1,1,0,2,1,1,1,0,0,1,0,1,1,0,2
1617,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,3,0,0,0,0,0,1,0,0
1618,0,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1,1,1,0,0,0,0,2,0,0,1
1619,0,1,1,3,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0
1620,0,1,0,2,0,2,2,0,1,1,2,0,0,1,1,1,1,0,3,2,2,1,3,0,0,0,2
1621,1,1,1,2,1,0,0,2,2,1,0,1,1,1,0,1,1,0,2,0,0,0,0,2,1,0,0
1622,0,1,0,1,1,0,0,0,1,1,1,2,1,1,0,0,1,1,1,0,0,0,0,0,1,0,2
1623,2,1,1,2,1,3,3,1,2,1,1,0,0,1,1,1,1,1,0,1,1,0,1,2,1,0,2
1624,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0
1625,0,1,2,3,1,0,0,0,1,1,2,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1626,1,1,0,2,1,0,0,0,1,1,1,1,1,1,0,0,1,1,2,0,0,0,0,0,1,0,0
1627,0,1,1,1,0,3,3,1,1,1,2,0,1,1,1,1,1,1,1,0,1,1,3,2,0,0,2
1628,1,1,1,2,0,1,1,1,2,0,0,0,0,1,0,2,1,1,2,0,0,0,0,2,0,0,0
1629,0,1,1,2,1,0,0,2,2,1,0,1,1,1,0,1,1,1,1,0,0,0,0,3,1,0,0
1630,0,1,1,2,1,2,2,0,0,0,2,0,0,1,2,2,1,1,1,2,2,0,0,0,1,0,2
1631,2,0,0,2,0,0,0,1,1,1,2,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1
1632,0,1,0,3,1,2,2,0,1,1,2,0,0,1,1,0,1,1,1,0,1,1,0,2,0,0,1
1633,1,1,2,3,1,0,0,0,0,1,1,2,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0
1634,1,1,1,1,1,0,0,1,2,1,3,2,2,1,0,0,1,1,1,0,1,0,0,2,1,0,0
1635,0,1,1,1,1,0,0,0,1,1,3,2,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0
1636,2,1,1,2,0,0,0,1,2,0,0,0,0,1,0,2,1,0,2,0,0,0,0,2,0,0,2
1637,1,1,1,2,1,0,0,0,1,1,1,1,1,1,0,1,1,0,3,0,0,0,0,0,1,0,0
1638,0,1,1,2,1,1,2,0,1,1,2,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1
1639,0,1,1,2,1,3,3,0,1,1,3,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,2
1640,1,1,2,2,0,0,0,0,1,1,1,2,2,0,0,2,1,0,2,0,0,0,0,0,0,0,0
1641,0,1,2,2,1,0,0,0,1,1,3,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0
1642,2,1,1,1,0,0,0,0,0,0,1,1,1,1,0,2,1,1,3,0,0,0,0,0,0,0,1
1643,1,1,1,2,0,1,1,1,2,1,1,0,0,1,0,2,1,1,3,0,0,0,0,2,0,0,2
1644,1,1,1,3,1,0,0,0,1,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1645,0,1,1,2,1,3,3,0,0,1,2,0,0,1,1,1,1,1,1,0,1,1,1,0,1,2,2
1646,1,1,1,2,0,0,0,1,2,0,2,1,1,1,0,2,1,0,3,0,0,1,0,2,0,0,0
1647,1,0,0,1,1,0,0,0,0,1,3,2,1,1,0,1,1,1,3,0,0,1,0,1,1,0,1
1648,1,1,0,1,0,2,2,1,2,0,1,0,0,1,2,2,1,1,1,2,2,0,0,3,0,1,2
1649,1,0,0,3,1,2,2,1,2,1,2,0,0,1,2,2,1,0,0,2,3,0,0,1,1,0,2
1650,2,0,0,1,0,3,3,1,2,1,3,0,0,1,2,2,1,1,2,1,2,0,0,3,0,1,2
1651,2,1,1,2,0,0,0,1,3,0,2,1,1,1,0,3,1,0,2,0,1,0,0,2,0,0,0
1652,0,1,1,3,1,3,3,0,0,1,2,0,0,1,1,1,1,0,1,2,2,1,1,0,1,0,0
1653,1,1,1,2,1,0,0,1,2,1,2,1,1,1,0,0,1,0,2,0,0,0,0,2,1,0,0
1654,2,1,2,2,1,3,2,2,3,0,3,0,0,1,1,1,1,0,0,1,2,0,0,3,0,0,2
1655,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0
1656,0,1,2,1,0,3,3,1,1,1,2,0,0,1,1,1,1,1,1,1,2,0,1,2,0,0,2
1657,0,1,2,2,1,0,0,0,1,1,3,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0
1658,0,1,1,0,1,2,0,2,2,1,3,0,1,1,0,0,1,1,3,0,0,1,2,2,1,0,1
1659,2,1,2,2,1,3,3,2,3,1,2,0,0,1,1,1,1,0,2,1,1,0,0,3,0,0,2
1660,1,1,1,2,1,0,0,1,2,1,0,1,1,1,0,2,1,0,2,0,1,1,0,1,1,0,0
1661,1,1,1,0,0,1,0,2,2,0,1,0,1,1,0,2,1,1,1,0,1,0,0,3,0,0,0
1662,0,1,1,2,1,0,0,2,2,1,2,1,1,1,0,0,1,1,1,0,0,1,0,3,0,0,0
1663,1,1,0,2,1,0,0,2,2,1,2,2,2,1,0,0,1,0,0,0,0,0,0,3,0,0,0
1664,1,1,1,3,1,0,0,0,0,1,1,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1665,1,1,1,1,1,2,2,0,1,1,1,0,0,1,1,0,1,1,2,1,1,1,0,0,1,0,2
1666,0,1,1,2,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0
1667,2,1,0,2,0,2,2,1,3,0,0,0,0,1,2,3,1,0,2,1,2,0,0,2,0,0,0
1668,1,1,1,2,1,0,0,0,1,1,2,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0
1669,1,1,1,2,1,0,0,1,2,1,1,2,2,1,0,0,1,0,2,0,0,0,0,1,1,0,0
1670,0,1,1,2,1,0,0,0,1,1,2,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0
1671,1,1,0,1,1,0,0,0,0,1,3,1,1,1,0,0,1,1,2,0,0,0,0,0,1,0,1
1672,1,1,2,2,1,2,2,0,1,1,3,0,0,1,1,0,1,1,2,0,1,0,2,1,1,0,1
1673,1,1,1,2,1,0,0,2,2,1,1,1,1,1,0,0,1,1,2,0,0,0,0,3,1,0,0
1674,2,1,1,3,0,0,0,1,2,0,1,1,1,1,0,2,1,0,0,0,0,0,0,3,0,0,0
1675,1,0,0,2,1,0,0,2,2,1,2,0,0,1,0,0,1,0,2,0,0,0,0,2,1,0,2
1676,2,0,0,2,0,3,3,1,2,1,2,0,0,1,2,2,1,0,0,1,3,0,0,2,0,0,2
1677,0,1,1,1,1,0,0,2,2,1,1,2,2,1,0,2,1,1,1,0,1,0,0,2,1,0,0
1678,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1
1679,0,1,2,1,1,3,3,0,0,1,3,0,0,1,1,0,1,1,1,0,2,0,1,1,1,0,2
1680,0,1,2,1,1,0,0,0,1,1,2,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,2
1681,1,1,0,2,0,1,1,1,2,0,2,0,0,1,0,2,1,1,0,0,0,0,0,1,0,0,2
1682,0,1,1,3,1,0,0,0,1,1,0,2,1,1,0,1,1,0,3,0,0,0,0,1,1,0,0
1683,0,1,0,2,1,3,3,0,1,1,0,0,0,1,1,1,1,1,1,1,2,0,1,0,1,2,2
1684,0,1,2,3,0,0,0,1,1,1,1,1,1,0,0,1,1,0,2,0,0,0,0,2,0,0,0
1685,2,1,1,2,1,0,0,1,3,1,1,0,0,1,0,2,1,0,0,0,1,0,0,2,1,0,1
1686,2,1,1,3,1,0,0,2,2,1,1,1,1,1,0,1,1,0,0,0,0,0,0,2,1,0,0
1687,1,1,1,2,1,0,0,1,2,1,2,1,1,1,0,0,1,0,2,0,0,0,0,1,1,0,0
1688,1,1,0,2,1,3,3,1,2,1,2,0,0,1,1,0,1,1,2,1,1,1,0,1,1,0,2
1689,1,1,2,3,0,0,0,2,2,1,1,2,2,0,0,2,1,0,0,0,0,1,0,3,0,0,0
1690,0,1,1,3,1,0,0,0,1,1,2,2,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1
1691,2,1,2,2,0,0,0,0,2,0,1,1,1,1,0,2,1,1,0,0,1,0,0,2,0,0,0
1692,1,1,0,1,0,0,0,1,2,1,2,1,1,1,0,2,1,1,2,0,1,1,0,1,0,0,0
1693,0,1,1,2,0,0,0,1,2,0,1,1,1,1,0,2,1,1,1,0,0,1,0,3,0,0,0
1694,2,1,2,2,1,0,0,1,1,1,2,1,1,1,0,0,1,1,2,0,0,0,0,1,1,0,0
1695,1,1,1,1,1,2,2,0,0,1,3,0,1,1,1,0,1,1,3,1,1,0,0,0,1,0,2
1696,1,1,1,3,0,1,1,1,2,1,2,0,0,1,1,2,1,0,0,0,1,1,0,3,0,0,1
1697,1,1,1,2,1,0,0,0,0,1,0,1,1,1,0,2,1,1,2,0,0,0,0,0,1,0,0
1698,0,1,2,3,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0
1699,2,1,1,1,0,3,3,0,0,0,2,0,1,1,2,2,1,1,2,0,2,1,3,0,0,0,0
1700,0,1,1,2,1,0,0,0,1,1,0,1,1,1,0,1,1,0,3,0,0,0,0,1,1,0,0
1701,0,1,1,2,1,0,0,0,1,1,2,2,2,1,0,0,1,1,1,0,0,0,0,0,1,0,0
1702,0,1,1,2,1,0,0,2,2,1,1,2,2,1,0,2,1,0,1,0,0,0,0,2,1,0,0
1703,1,1,1,2,1,0,0,1,2,1,2,1,1,1,0,0,1,1,2,0,0,0,0,2,1,0,0
1704,0,1,0,3,1,0,0,0,1,1,1,1,1,1,0,0,1,0,3,0,0,0,0,0,1,0,0
1705,2,1,1,1,0,0,0,1,3,0,2,0,1,1,0,3,1,0,2,0,0,0,0,2,0,0,2
1706,0,1,0,3,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0
1707,1,1,1,2,1,2,3,0,0,1,2,0,0,1,1,0,1,1,2,2,2,1,0,1,1,0,2
1708,0,1,1,1,0,0,0,0,2,0,2,0,1,1,0,2,1,1,1,0,1,1,0,0,0,0,1
1709,0,1,1,3,1,3,3,1,1,1,1,0,0,1,1,1,1,0,1,1,2,0,0,1,1,0,1
1710,1,1,0,1,1,0,0,2,2,1,2,1,1,1,0,0,1,1,3,0,0,0,0,3,1,0,0
1711,0,1,2,2,0,3,3,1,1,1,1,0,0,1,1,0,1,1,1,2,2,0,0,2,0,0,2
1712,0,1,1,3,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0
1713,0,1,1,2,0,3,3,0,1,1,3,1,1,1,1,1,1,1,3,2,2,0,1,1,0,0,0
1714,0,1,1,2,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0
1715,0,1,1,1,0,0,0,0,1,1,1,2,1,1,0,2,1,1,1,0,1,1,0,2,0,0,0
1716,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,2,1,1,3,0,0,0,0,1,1,0,0
1717,1,1,1,2,1,2,3,0,1,1,3,0,0,1,1,0,1,1,2,1,1,1,0,1,1,0,2
1718,2,1,1,2,0,0,0,1,3,0,1,1,1,1,0,3,1,0,3,0,1,0,0,2,0,0,0
1719,2,1,1,1,0,0,0,0,0,0,1,2,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0
1720,1,1,1,2,1,0,0,0,0,1,1,1,1,1,0,1,1,1,2,0,0,0,0,0,1,0,0
1721,1,1,2,2,1,0,0,1,2,1,1,2,2,1,0,0,1,1,2,0,0,0,0,2,1,0,0
1722,0,1,1,3,1,0,0,1,2,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0
1723,2,1,2,3,0,0,0,1,3,0,2,0,0,0,0,3,1,0,0,0,0,0,0,3,0,0,0
1724,0,1,0,2,0,3,3,1,1,1,2,0,0,1,2,2,1,1,1,2,3,1,2,2,0,0,2
1725,3,1,2,3,0,0,0,1,3,0,3,2,2,0,0,3,1,0,0,0,1,0,0,2,0,0,0
1726,0,1,1,3,1,2,3,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,2
1727,0,1,1,2,1,0,0,1,1,1,2,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0
1728,1,1,1,2,0,0,0,0,0,0,1,2,2,1,0,1,1,1,2,0,0,0,0,1,0,0,0
1729,1,1,1,2,1,0,0,1,2,1,1,0,0,1,0,1,1,1,2,0,1,1,0,1,1,0,2
1730,1,1,0,2,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,3,0,0,0
1731,0,1,0,1,1,0,0,0,1,1,0,2,2,1,0,1,1,1,1,0,0,1,0,0,0,0,0
1732,2,1,1,2,0,1,1,2,3,0,3,1,1,1,0,3,1,0,2,0,0,0,0,3,0,0,0
1733,0,1,1,1,1,0,0,0,1,1,2,1,1,1,0,0,1,1,3,0,0,1,0,1,1,0,1
1734,0,1,1,1,0,0,0,1,1,1,2,2,2,1,0,1,1,1,1,0,0,1,0,2,0,0,1
1735,0,1,1,2,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0
1736,2,1,2,3,1,0,0,0,0,1,0,2,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0
1737,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,2,1,0,2
1738,0,1,1,2,1,0,0,1,2,1,1,1,1,1,0,0,1,1,1,0,1,0,0,2,0,0,0
1739,0,1,1,3,1,3,3,0,1,1,1,0,0,1,1,0,1,0,1,2,2,0,0,0,1,0,1
1740,1,1,1,1,0,0,0,0,2,1,1,0,1,1,0,2,1,1,2,0,0,0,0,2,0,0,1
1741,1,1,1,2,1,0,0,0,0,1,2,1,1,1,0,1,1,1,3,0,0,1,0,1,1,0,1
1742,2,1,1,2,1,3,3,0,0,1,2,0,0,1,1,1,1,0,0,0,1,0,3,0,0,0,2
1743,1,1,1,3,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0
1744,2,1,1,1,0,0,0,1,3,0,2,2,1,1,0,3,1,1,2,0,0,0,0,1,0,0,0
1745,1,1,1,2,0,1,1,1,2,0,0,1,1,1,0,2,1,1,0,0,1,0,0,2,0,0,0
1746,0,1,1,3,1,0,0,0,1,1,1,2,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0
1747,1,1,1,2,0,0,0,0,1,1,2,1,1,1,0,1,1,0,3,0,0,0,0,2,0,0,0
1748,2,1,1,1,0,0,0,1,3,0,1,1,1,1,0,3,1,0,2,0,1,0,0,2,0,0,1
1749,0,1,1,2,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1
1750,1,1,1,2,1,0,0,0,0,0,1,1,1,1,0,1,1,1,2,0,0,0,0,0,1,0,0
1751,0,1,1,2,0,2,3,0,1,1,2,0,0,1,1,1,1,1,3,0,1,1,0,0,0,0,2
1752,0,1,1,2,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0
